grading,R,G,B,H_HSV,S_HSV,V_HSV,H_HSI,S_HSI,I_HSI,CONTRAST,CORRELATION,ENERGY,HOMOGENEITY
A,64.8662109375,29.8720703125,49.453125,325.79138,0.5637416,0.25496325,5.681386,0.40934598,0.1884855,291.268145161293,0.43053021898742033,0.04078614581480607,0.15831863818500333
A,58.7138671875,27.927734375,47.142578125,321.27798,0.55320853,0.23231465,5.6017714,0.4067089,0.1748813,326.6592741935512,0.37931011445307194,0.043574747472884943,0.1658062594373373
A,62.2119140625,29.3310546875,50.857421875,319.81726,0.5585109,0.2468865,5.5756984,0.412903,0.18614432,371.8709677419386,0.28442229053834384,0.045115814517339765,0.17107290711076997
A,64.6865234375,33.1611328125,57.5556640625,313.16022,0.54473937,0.26469058,5.458281,0.40390947,0.2031416,607.4032258064572,0.37902062471731335,0.042584014789081345,0.15004311088243166
A,66.8505859375,38.1640625,65.41796875,303.85193,0.52365327,0.28490734,5.2978697,0.3873714,0.22278774,815.5362903225903,0.4527363538132353,0.033630700237121496,0.11023561180116624
A,80.8232421875,64.94921875,99.490234375,276.2265,0.42784977,0.40106082,4.8184795,0.28409305,0.32060486,2015.4163306451871,0.2578927663357083,0.025848551219674047,0.05572744147450561
A,75.8759765625,55.779296875,90.419921875,280.314,0.45447564,0.36454123,4.8872223,0.30981588,0.2902944,1991.0443548387343,0.21477095486195302,0.02647009275302659,0.059041148973201216
A,71.4970703125,50.80859375,85.2802734375,279.76462,0.46237898,0.33982843,4.8808284,0.32256666,0.2713542,1654.1159274193737,0.20041407372054373,0.026699440802720457,0.05526177335300639
A,75.7568359375,71.8671875,111.2568359375,259.27505,0.48185956,0.4455729,4.5306187,0.33192948,0.33840638,1367.368951612923,0.45459046599361885,0.02533232232485742,0.04711358854099382
A,85.587890625,69.8779296875,106.1005859375,272.37552,0.4147727,0.42114353,4.755248,0.28318745,0.3419169,1963.2671370968012,0.2182721428288304,0.025221766135477868,0.03933652463861528
A,83.6875,59.3212890625,92.58984375,285.94757,0.4179018,0.3703087,4.9898343,0.29590106,0.30797207,1855.507056451637,0.17292619394581107,0.02673747421345802,0.05102312221564546
A,101.6962890625,89.9453125,122.4482421875,278.08347,0.33271423,0.49360067,4.8539557,0.21809845,0.41057497,653.3175403225866,0.4787275226641464,0.028081427978194417,0.08645128105013493
A,111.400390625,90.677734375,120.6025390625,286.22043,0.29309958,0.48952973,4.9970937,0.18256557,0.42180482,795.3618951613004,0.4031604957650215,0.02721774193548449,0.07653625410156258
A,114.36328125,88.5556640625,120.2216796875,290.08084,0.3061186,0.4901961,5.062321,0.19423303,0.42240605,832.0312500000106,0.41268132646394146,0.025700703193512538,0.059312392773086864
A,100.6728515625,60.8994140625,81.1845703125,329.30142,0.40159428,0.39481464,5.746031,0.25569046,0.31732923,115.14717741935547,0.6358600525451714,0.05111891086092046,0.25307319692973257
A,103.0673828125,62.6044921875,82.36328125,330.23743,0.40101373,0.40423942,5.7641535,0.25371945,0.324229,223.78830645161398,0.48135434112734243,0.04048605973391763,0.18434809500353203
A,98.8544921875,57.203125,78.458984375,326.6215,0.45113236,0.39363897,5.7028427,0.29567313,0.30655766,463.19455645161696,0.4578204224253054,0.03113597824895315,0.11520748677304815
A,76.8876953125,29.833984375,39.67578125,347.4476,0.6142483,0.30152038,6.083437,0.39322647,0.19136925,25.57963709677422,0.46777303006220744,0.09024570551235948,0.3855151420599571
A,79.9814453125,33.4619140625,43.08984375,347.56696,0.58529973,0.31365275,6.085346,0.36525786,0.20461859,35.53528225806456,0.5992300387727182,0.07787910052708216,0.36133871538166157
A,83.6640625,38.439453125,48.13671875,347.06705,0.5454819,0.32809436,6.076105,0.33071974,0.22253627,33.14112903225821,0.7531512002063626,0.06506507888348756,0.3320882835653164
A,45.6474609375,10.822265625,19.37109375,345.19614,0.766569,0.17900966,6.043515,0.5822582,0.099138334,19.64919354838713,0.34106837081397845,0.20954531159289133,0.5377392590292255
A,49.6015625,11.8076171875,19.9990234375,346.5061,0.76251036,0.19451594,6.065856,0.57367414,0.106415965,18.760080645161327,0.4400217474350396,0.1413484757055675,0.5263620631132462
A,57.162109375,11.849609375,19.0625,349.82697,0.7894482,0.22416514,6.1226397,0.6020476,0.11512971,16.301411290322612,0.4543548166579752,0.15381657389243333,0.5552024969111972
A,12.560546875,10.556640625,22.3505859375,263.57156,0.6178118,0.0882736,4.592396,0.44999635,0.059435003,465.11794354838906,0.3553311467778379,0.15274755584577468,0.39627823304446685
A,11.77734375,8.626953125,18.2060546875,277.99237,0.5881461,0.07271753,4.8474073,0.44008803,0.05047105,247.03729838709793,0.27801858054620765,0.19450290713970278,0.433440651455358
A,11.0322265625,6.7724609375,14.2392578125,287.1756,0.5639806,0.056686584,5.019,0.43786672,0.041887514,111.98891129032285,0.2794438638208951,0.20882148303777467,0.5263017128760115
A,51.32421875,39.537109375,66.0185546875,275.1692,0.4655067,0.26461014,4.8002996,0.3112583,0.20507175,688.7429435483958,0.4986384153295632,0.030650797974820922,0.11149860055314033
A,49.634765625,38.384765625,64.17578125,272.0091,0.4752369,0.2583678,4.7438693,0.31422237,0.19894814,870.217741935495,0.3994658091864962,0.027652957105535354,0.08272116755769715
A,31.33984375,24.8212890625,46.404296875,263.80692,0.5550589,0.18645069,4.601139,0.37827766,0.13407248,573.3215725806524,0.48461948870075844,0.03895748761882938,0.14107361836052892
A,55.0205078125,38.146484375,61.8095703125,287.26505,0.43715566,0.25304073,5.0118866,0.2968586,0.20258376,434.9858870967792,0.4641625817238405,0.0368874485151852,0.14151915812968172
A,53.8876953125,38.0283203125,62.4404296875,285.45154,0.4553492,0.2566751,4.97831,0.3072676,0.20177314,538.8296370967805,0.4824785089787381,0.036381214581892064,0.1463855783840712
A,43.0576171875,30.283203125,53.45703125,280.7528,0.5085815,0.21968827,4.897051,0.34866017,0.16574883,464.25907258064984,0.5568823093229889,0.037819216698193436,0.16126601857937
A,58.146484375,34.9853515625,55.189453125,306.07904,0.46203125,0.24275047,5.338914,0.32570487,0.19388406,484.27822580645596,0.33889528809362895,0.04349304839678339,0.169253466866317
A,54.826171875,31.5078125,50.6083984375,308.37933,0.48890218,0.22910157,5.380271,0.3474555,0.17900968,408.0332661290358,0.33034229362210016,0.0468234845261848,0.19273200117918154
A,50.267578125,31.29296875,54.279296875,293.29382,0.5129447,0.23422566,5.1165867,0.35799712,0.17756844,516.3629032258117,0.37076329750956294,0.044725585789272486,0.16252606714051807
A,70.3740234375,40.7333984375,67.0966796875,309.71185,0.5526561,0.3144608,5.406716,0.3994152,0.23294654,652.3901209677491,0.5252934708221155,0.034155391826809336,0.14549251905631708
A,69.4326171875,36.8369140625,63.2255859375,310.4747,0.5303762,0.2855737,5.4166336,0.3926989,0.22156227,796.9838709677521,0.20067697949590504,0.031573507587431784,0.11039286374885827
A,61.970703125,29.7216796875,53.044921875,316.27832,0.56992793,0.24873239,5.5160694,0.43095702,0.1891991,602.9193548387169,0.2521370029527563,0.037691369144838234,0.12421701068731587
A,63.009765625,25.490234375,42.27734375,330.27417,0.6998416,0.27535236,5.777601,0.51786035,0.1709508,248.5544354838733,0.7470854009636393,0.0922558042738587,0.34830042067411354
A,63.9521484375,22.140625,37.5,335.47122,0.7004154,0.25880438,5.867381,0.52452934,0.1615592,376.82560483871265,0.44836504909714314,0.07799970441724677,0.30349529193056946
A,64.150390625,19.9345703125,34.234375,338.71024,0.71136963,0.252765,5.924482,0.5357624,0.15466581,304.81250000000205,0.31785621974568334,0.08735040449060434,0.3385713983144481
A,82.181640625,39.4443359375,63.8671875,320.19678,0.57170033,0.33288145,5.589926,0.4228156,0.24247473,771.4294354838781,0.37436002701931237,0.030725303738162447,0.09540922694673094
A,83.8984375,45.4853515625,72.595703125,313.6067,0.51646817,0.34063268,5.472967,0.37896746,0.26402548,1088.3891129032381,0.24233596339015515,0.027514806580557542,0.0626418081582655
A,90.060546875,51.6103515625,77.4013671875,315.72067,0.4779337,0.3633272,5.5098724,0.33817115,0.28636897,1414.3608870967882,0.10838858834822442,0.027114874307082856,0.06966127903178405
A,64.505859375,25.791015625,44.9052734375,328.5975,0.62992835,0.25457644,5.7396793,0.47065657,0.17673485,341.1522177419389,0.365386801460028,0.04952870361507478,0.1705664232024206
A,59.2734375,18.0234375,32.671875,338.01724,0.70507294,0.23250614,5.9107037,0.5285572,0.14375001,81.10584677419398,0.40344241163395683,0.11042793498088085,0.31639715938362756
A,63.9208984375,16.65234375,29.287109375,342.92578,0.74336255,0.2506702,5.9989758,0.5624112,0.1436083,47.110887096774405,0.5795113536337481,0.13175407082211998,0.4477838445517625
A,15.291015625,14.412109375,29.8486328125,253.2338,0.6214744,0.11712624,4.4171524,0.4453557,0.07784544,659.6320564516177,0.32570039744073254,0.10869114106228502,0.31699557671412987
A,16.3671875,15.9326171875,32.873046875,249.3497,0.62421477,0.12899052,4.350032,0.44286776,0.08519328,747.7893145161364,0.25081261268687033,0.07605043419917713,0.21684543520967142
A,15.5546875,14.7001953125,30.30078125,252.2622,0.607805,0.11885725,4.4008703,0.42882103,0.07915774,507.85483870968204,0.34959871821711835,0.08793015734968306,0.24279124342644864
A,44.66796875,11.2978515625,20.10546875,344.15527,0.7517623,0.17516853,6.0251303,0.56523347,0.099439606,17.710685483871025,0.4796932663462103,0.276765576988685,0.6339212417181991
A,45.521484375,10.8388671875,19.310546875,345.22284,0.7645806,0.17851564,6.0440183,0.5788288,0.09891622,13.074596774193578,0.47189582660183427,0.30730760385075984,0.6943153700380768
A,52.134765625,13.1220703125,21.8212890625,346.2861,0.7531767,0.20445007,6.061879,0.5633154,0.113827616,43.19254032258075,0.4538658028890085,0.16180142055720365,0.5834084814152639
A,76.533203125,37.625,62.2333984375,319.68878,0.55168605,0.3060547,5.577893,0.40526083,0.23057726,697.2560483871035,0.32426941482974464,0.03583949361820776,0.11358371770832125
A,72.7890625,30.40234375,48.2275390625,332.7566,0.6078255,0.28708643,5.814323,0.4344133,0.19793327,392.6562500000039,0.33158995839875,0.045569645372160864,0.17016925737183308
A,75.42578125,30.861328125,44.7998046875,339.19965,0.60876834,0.2962929,5.9315825,0.41726518,0.19749925,292.43245967742143,0.3461173185555539,0.048092179201116164,0.2031490383603899
A,86.3916015625,39.908203125,67.78125,321.62656,0.5869082,0.34787452,5.614476,0.43238544,0.25370073,1074.7893145161372,0.2968036338631905,0.04834507583984735,0.1809298171816241
A,84.5458984375,41.2548828125,68.6201171875,319.84415,0.57112914,0.3417701,5.5828085,0.421031,0.25414497,1254.8538306451737,0.304593648103975,0.03608673854771892,0.12003982561030242
A,85.763671875,40.53515625,63.7470703125,327.2981,0.5643627,0.3391774,5.71526,0.40504667,0.24842604,985.3709677419464,0.2275548246363828,0.034348235962501465,0.12196953343505584
A,77.0556640625,37.615234375,61.5029296875,319.89355,0.582894,0.31690413,5.5850058,0.4321622,0.2302926,910.7620967742038,0.32979944711442416,0.030056555475556346,0.08567703523504101
A,76.248046875,37.4931640625,60.9345703125,320.25485,0.5634305,0.30577514,5.5904694,0.41796228,0.22833438,1060.1522177419488,0.19788600479967305,0.030183074438669855,0.07850832137599752
A,81.9609375,43.0146484375,65.1005859375,322.18134,0.51992047,0.32696462,5.6255255,0.36985052,0.2484656,994.5766129032373,0.20346379941219453,0.02947619257502791,0.08128244946980656
A,77.583984375,38.154296875,61.5908203125,320.4616,0.5753712,0.31718367,5.594789,0.4258104,0.23180276,979.358870967753,0.291788065109792,0.029085762190028005,0.08573636705617871
A,76.427734375,38.234375,61.3974609375,320.1113,0.55569965,0.30573303,5.5873146,0.41272014,0.23014325,1122.7772177419483,0.18731556175425373,0.02917297606550034,0.08413573937395949
A,81.947265625,43.6259765625,65.3818359375,321.9901,0.5139079,0.32657784,5.621814,0.36609948,0.24961449,1013.9324596774301,0.2274948251927487,0.028804903351270037,0.07862402695916586
A,54.9140625,18.9580078125,31.86328125,337.29822,0.7191119,0.22834331,5.902956,0.5328195,0.13821617,124.2903225806458,0.7945478427031918,0.11813939832360938,0.40821974446480325
A,48.6201171875,11.3076171875,19.83203125,346.29297,0.77080405,0.19066715,6.063073,0.5834936,0.10426114,18.910282258064566,0.32052371907737015,0.23250369410926314,0.5716221197260648
A,51.298828125,13.232421875,23.255859375,344.11932,0.7506429,0.20118722,6.023687,0.5661037,0.1147544,60.65020161290342,0.34718273203533545,0.15231284414288654,0.4675640390049658
A,74.9755859375,33.3623046875,55.8720703125,325.5846,0.5847067,0.29586014,5.682719,0.43116868,0.21465355,489.3427419354886,0.32958227455656364,0.03764415796338251,0.13328278879573605
A,73.2744140625,30.458984375,48.6328125,332.89355,0.60609514,0.28803235,5.816388,0.4340378,0.19917153,355.52016129032575,0.2943825057273159,0.0402721458778994,0.14999520861660845
A,77.34765625,34.3740234375,49.2392578125,337.0467,0.5755198,0.30413985,5.8933644,0.38993979,0.21040647,362.20866935484156,0.3235007540632859,0.04583091903898994,0.19726539763920403
A,88.1484375,40.8603515625,69.13671875,321.19366,0.5917002,0.35372245,5.608345,0.44261795,0.25901377,1405.8901209677551,0.2502444887080022,0.0414227435711779,0.1479693208783008
A,88.5712890625,45.0205078125,74.296875,316.76083,0.5606403,0.3588044,5.529554,0.41897374,0.2717499,1661.5604838709853,0.2635749050966046,0.03060102668681644,0.08968765423003056
A,91.0849609375,45.828125,71.09375,323.84232,0.54685134,0.36242342,5.653802,0.3960412,0.27190438,1448.981854838727,0.22198368747061048,0.03063421653028861,0.08877960974889096
A,92.89453125,39.1591796875,62.3583984375,331.39624,0.5950645,0.36598116,5.7908697,0.4235535,0.2541335,473.676411290327,0.33542839263942764,0.06023132760600787,0.24622277212787907
A,91.189453125,46.01953125,70.8154296875,324.10428,0.53010297,0.36061198,5.6577315,0.38014364,0.27192736,763.1310483871048,0.414524070689768,0.035246237373078526,0.1415241650377042
A,93.6689453125,47.0361328125,69.5419921875,328.76227,0.5335642,0.36870024,5.741276,0.37901983,0.2748328,645.453629032265,0.5164760668352029,0.02869001909427038,0.10348720994099417
A,82.4169921875,33.9609375,55.7197265625,330.25134,0.6106286,0.3286382,5.7704916,0.43481183,0.22496428,261.6108870967758,0.4862388991612654,0.06291324103479827,0.24581808279392564
A,80.130859375,36.0830078125,56.7890625,329.65814,0.5719032,0.31716835,5.758083,0.4017486,0.22614764,338.38205645161634,0.440349831809241,0.044337652462196106,0.1787775640835501
A,81.7724609375,37.068359375,54.626953125,334.41882,0.5672115,0.32188648,5.8433466,0.38922524,0.22675526,324.4213709677451,0.4593394340466079,0.03764415796338255,0.15855933265912017
A,99.4638671875,53.5888671875,68.341796875,338.76794,0.4815157,0.3907131,5.923219,0.30067712,0.28940463,408.36592741935993,0.5399814221654491,0.029094495342060777,0.10323859081297622
A,90.796875,44.9677734375,59.7626953125,339.0112,0.53983164,0.35654107,5.927544,0.35813332,0.2555913,390.2338709677464,0.6559873452468872,0.029251246226909805,0.11295021430979509
A,68.712890625,29.3505859375,46.951171875,330.7724,0.6174653,0.27254903,5.777245,0.45179552,0.18956165,437.890120967747,0.49388477449921236,0.03393151749940907,0.12929197044363924
A,93.9970703125,54.0966796875,73.01171875,328.85544,0.4564374,0.37006742,5.7424455,0.30327863,0.28902677,1014.6542338709797,0.23289253514596453,0.02620967741935539,0.06333082880888896
A,87.486328125,47.1611328125,65.4296875,330.42413,0.5083122,0.34431297,5.7709446,0.35372877,0.26153877,888.163306451623,0.39139020029059,0.026917399037941533,0.0733541731838075
A,67.8544921875,29.65625,47.794921875,329.31024,0.62267077,0.2679343,5.751068,0.47088128,0.18994205,748.3104838709762,0.34655163352799034,0.03327376500826431,0.11098932374844805
A,84.0009765625,40.5556640625,50.4345703125,345.87408,0.53414273,0.3294156,6.0511417,0.32974005,0.22874671,267.0161290322605,0.47509095330474105,0.03394648838807003,0.13113487872423912
A,73.2685546875,32.6005859375,43.125,343.6503,0.5967583,0.28740042,6.0118217,0.4054333,0.1947636,397.37500000000426,0.5353647035856388,0.03227381168060944,0.12382689088849208
A,53.28515625,20.71484375,33.4541015625,334.35736,0.67224157,0.21030562,5.8426895,0.51238626,0.14046289,541.5433467741997,0.36789557122801303,0.0457143642877959,0.17715672106292013
A,91.6787109375,50.146484375,66.857421875,333.36533,0.47537905,0.36109453,5.8259163,0.30642343,0.27278775,470.2247983871017,0.4334256351400617,0.03075835948063044,0.0976443019584703
A,85.4345703125,45.07421875,62.7041015625,331.00983,0.5115728,0.33692172,5.7828913,0.34853882,0.2525659,560.1905241935547,0.5069064627023976,0.029199089431372102,0.10038507911575408
A,66.908203125,28.873046875,46.9296875,329.15002,0.615202,0.26408932,5.747742,0.45611176,0.18655026,575.7701612903289,0.36714569822927895,0.03574722424696992,0.12569171350570457
A,88.2744140625,52.744140625,69.5146484375,330.5891,0.43094215,0.34681374,5.7728257,0.2791735,0.2752068,893.54435483872,0.27429689981669336,0.030551174315911575,0.09133279156069182
A,83.314453125,44.2412109375,60.03125,335.0417,0.4841867,0.32673103,5.8551593,0.31334484,0.24521166,490.18951612903663,0.23065057091234953,0.039462861151337285,0.15074038590311659
A,80.2255859375,39.490234375,51.70703125,341.9693,0.5151721,0.31461015,5.9833736,0.32135743,0.22408217,137.93649193548438,0.41279785389909235,0.04443495330752861,0.18907961873495704
A,85.87890625,50.8486328125,71.4501953125,322.6762,0.4468571,0.3373966,5.6288786,0.3079871,0.27212775,1521.849798387113,0.22519096430233823,0.03062592244145902,0.07884225055680014
A,81.9384765625,39.2880859375,56.509765625,334.96576,0.54053503,0.3213427,5.8528147,0.363191,0.23233506,622.1885080645199,0.22262369194331244,0.04244657917626456,0.1701310402629852
A,79.44921875,35.75,50.123046875,339.77435,0.564083,0.31156558,5.9423885,0.37075335,0.21610755,405.68447580645363,0.2484537287910552,0.049178673055042935,0.23265672126087997
A,80.91796875,45.265625,58.9765625,334.67798,0.45490754,0.31780025,5.848362,0.28601846,0.24203944,253.5100806451643,0.5993883265310421,0.032108081267405615,0.11991415855150693
A,63.3212890625,33.486328125,45.7119140625,329.85645,0.48146078,0.25035235,5.7641497,0.30955225,0.18630005,170.61895161290485,0.7033435534296194,0.033916540002541865,0.15735780283599676
A,42.66796875,24.4658203125,35.45703125,308.26996,0.460616,0.17797565,5.3804197,0.29094473,0.13410565,207.2721774193564,0.4719482030674536,0.0491476683195528,0.21662500045593713
A,94.2998046875,50.7626953125,65.0712890625,338.9675,0.48920515,0.36980316,5.926506,0.30832624,0.2746847,682.6915322580729,0.42012386064795215,0.031152292621699374,0.10438911864768034
A,103.595703125,65.83984375,84.3056640625,329.01367,0.40026963,0.4063419,5.7419963,0.25864586,0.33168787,1519.6129032258295,0.26651732195672195,0.02472328320248169,0.0542246563291942
A,98.85546875,59.22265625,76.3369140625,331.8108,0.44891226,0.3877566,5.7936835,0.29469883,0.30642492,1862.3286290322858,0.2997472685440544,0.027689680836332175,0.07089918673367564
A,95.2490234375,44.9755859375,61.2021484375,339.55844,0.5810995,0.37389708,5.937699,0.396895,0.26330298,2256.771169354868,0.12560960283308673,0.03344891133676829,0.09758114997645449
A,84.8349609375,32.4130859375,43.3251953125,346.8585,0.6448952,0.33303463,6.06996,0.43170738,0.20989966,1061.6421370967805,0.07725584521617465,0.06090662072148497,0.23070887448251384
A,82.083984375,26.890625,35.19140625,350.97437,0.6769228,0.32189798,6.143037,0.4490727,0.18845233,109.5796370967744,0.15790011290758899,0.08777689575691343,0.3293112977190035
A,78.705078125,32.7939453125,45.49609375,343.0689,0.59401244,0.3086474,6.004396,0.38911313,0.2052224,244.18044354838898,0.24711147763431152,0.07738824034539392,0.28394004322225797
A,75.1875,29.087890625,40.740234375,344.6147,0.6209025,0.29485294,6.033048,0.4100849,0.18956292,198.70262096774238,0.25167184541405424,0.14608068779004843,0.47839625604982455
A,73.330078125,27.025390625,38.48046875,345.0736,0.6353028,0.28756893,6.0416408,0.4226462,0.1814849,91.15221774193562,-0.03278661938955339,0.22444664547199544,0.5800785669109241
A,89.80859375,42.8798828125,59.21484375,336.3278,0.5725455,0.35937884,5.884165,0.38217977,0.25085402,781.2691532258139,0.5568848386075721,0.04131220084122194,0.15266183859867283
A,88.3935546875,38.470703125,53.4443359375,341.64044,0.5840943,0.3466529,5.9787245,0.3868325,0.23569752,611.7701612903288,0.20749618855159796,0.041722181626158886,0.15290578264078122
A,87.744140625,38.1630859375,53.6376953125,341.0156,0.5790103,0.34409466,5.967725,0.3821809,0.23469925,442.76915322580993,0.15237916404468424,0.04407329080382882,0.1606162505405756
A,95.8525390625,41.1689453125,57.46875,337.5624,0.6241976,0.38570392,5.9085016,0.42957002,0.25423563,327.25000000000273,0.8398901051748605,0.06665814702867534,0.2931878490828789
A,93.953125,42.904296875,58.0810546875,339.48788,0.5901533,0.37291667,5.9405336,0.39951813,0.25482157,720.3518145161356,0.6208250260922649,0.045614223172375,0.1821717841406964
A,94.158203125,42.1337890625,55.6435546875,343.72577,0.5700826,0.36924785,6.015959,0.36784112,0.25089616,415.8245967741958,0.4452339152982507,0.053962061708187264,0.2365785579721372
A,99.017578125,40.0439453125,52.15625,347.4224,0.6015705,0.38830423,6.082288,0.38354737,0.24995789,74.15322580645164,0.7130732424175475,0.06163224341787458,0.3089820024280582
A,105.9462890625,50.703125,61.44140625,348.34854,0.52508247,0.41547567,6.098812,0.3091671,0.28508604,39.511088709677466,0.7315454397043606,0.053844235326910364,0.2715593151251821
A,111.0400390625,60.1630859375,69.56640625,348.87643,0.4607339,0.43545115,6.107799,0.25492862,0.31473142,61.555443548387146,0.5580135468460987,0.056456113011878854,0.27460476234977355
A,102.78515625,44.5126953125,54.5634765625,349.633,0.56865764,0.40307903,6.1206098,0.34237403,0.263871,9.605846774193548,0.854124417734311,0.08298336644412276,0.42165767781365704
A,106.6533203125,52.4873046875,61.6923828125,349.74075,0.510341,0.41824833,6.1224194,0.29208407,0.2886706,34.911290322580726,0.7131402631254966,0.06898800562891752,0.35788376186537424
A,109.7236328125,59.6884765625,68.765625,349.04053,0.45799792,0.43028876,6.110426,0.25179774,0.31134343,42.10080645161294,0.6230830153214654,0.06940654135288848,0.3306957989549854
A,103.83203125,45.650390625,56.9677734375,348.24765,0.5620753,0.40718445,6.0968413,0.34079456,0.26986954,27.582661290322623,0.6607632982764662,0.08390585502695475,0.38393966017609754
A,104.1513671875,50.1689453125,60.8349609375,348.12524,0.5199932,0.40843675,6.0950685,0.3044362,0.28124875,29.049395161290388,0.6373492379824004,0.07676197826549318,0.3512678288729386
A,106.076171875,55.4619140625,65.265625,348.36987,0.47891602,0.415985,6.0991254,0.26973414,0.29647547,29.118951612903274,0.6760972486662918,0.07356453977798758,0.3321864185602319
A,107.1396484375,56.8193359375,66.50390625,347.49304,0.47294855,0.42015547,6.082862,0.26552933,0.3012587,141.14112903225856,0.31578897587748056,0.0629899177738396,0.26509528715461783
A,109.01171875,56.41015625,65.2802734375,348.53442,0.48864442,0.42749697,6.098906,0.2758308,0.30157143,392.5201612903239,0.10644895632653584,0.044532041554660694,0.17490344423895063
A,104.5205078125,51.03125,60.60546875,347.15286,0.5284338,0.40988433,6.071984,0.3160286,0.28255847,932.350806451622,0.03404486552540781,0.031176748173774988,0.100090972762249
A,109.1259765625,61.556640625,76.6806640625,319.9903,0.47634307,0.44011566,5.5976005,0.28660402,0.32335073,803.5856854838793,0.45648850411729364,0.030725303738162214,0.1109396662317236
A,113.2841796875,58.1630859375,73.3486328125,338.5877,0.5132108,0.4451555,5.921386,0.3207301,0.31999463,1668.1542338709833,0.04638988663446915,0.029784852223174292,0.08539326305721932
A,110.1064453125,57.5576171875,77.890625,333.57376,0.525095,0.4331993,5.8292284,0.35535944,0.32098654,2828.8870967742323,0.0007453631085480588,0.025601663506452745,0.056677878560998894
A,129.423828125,98.943359375,122.8447265625,310.76123,0.24985449,0.5128332,5.4216356,0.16074269,0.45910054,966.4304435483982,0.04486110259579326,0.027310921742226612,0.05582242179331072
A,126.5205078125,94.36328125,119.5703125,310.4665,0.2662945,0.50136334,5.416107,0.17383406,0.44503808,613.656250000007,0.10288342417969716,0.029346626266149145,0.06885065428886328
A,120.0341796875,84.244140625,109.203125,314.6443,0.31160223,0.47433746,5.4882145,0.20538914,0.40977967,447.3568548387144,0.3550342498278043,0.029138121840312375,0.06712025435977965
A,83.6708984375,48.3056640625,67.2294921875,325.91156,0.448762,0.33091682,5.6877995,0.29779783,0.2604001,343.6663306451646,0.5323060077493766,0.03481108195530631,0.12403681833896824
A,79.224609375,40.1748046875,58.0947265625,332.17667,0.5016581,0.31068474,5.801163,0.33314967,0.2320185,192.75201612903263,0.20390946609141844,0.04553060399450131,0.18826586710822182
A,80.0537109375,38.6875,54.59765625,336.72488,0.52347374,0.31393614,5.8874826,0.34005797,0.22658676,105.75504032258091,0.45552855109508994,0.05228347774149226,0.23222089064652512
A,77.2529296875,38.7490234375,54.650390625,334.779,0.51542467,0.30312884,5.851248,0.3415982,0.22307497,237.87802419354904,0.4339185305483927,0.04115200378417367,0.17257146266919318
A,75.6708984375,36.1513671875,51.0771484375,337.2963,0.5276249,0.29674864,5.8987317,0.34217894,0.21294042,75.38205645161314,0.41065711341515854,0.0581846245996515,0.24646896207964852
A,70.857421875,31.9765625,45.16796875,339.63184,0.55340326,0.27787223,5.942486,0.3588973,0.19346663,61.81552419354861,0.386425538625511,0.07973911391356873,0.32070681270646695
A,72.59375,33.029296875,47.68359375,337.72366,0.55155665,0.28468522,5.906801,0.36313757,0.20040086,127.32862903225835,0.1968585344151732,0.06418054734409885,0.2548670827237526
A,67.98046875,29.7421875,43.0166015625,339.18906,0.5665574,0.2665901,5.934044,0.3725323,0.1839729,47.83568548387111,0.4141047239643229,0.08264592205682172,0.3320698590629708
A,62.9794921875,26.9013671875,38.23046875,341.1091,0.57694495,0.2469784,5.9695897,0.37748414,0.1674658,15.761088709677457,0.7715836437287324,0.08301703544319862,0.38786995621232023
A,76.8828125,36.9794921875,54.1708984375,333.9495,0.53226346,0.30197996,5.835564,0.35691243,0.21965125,140.01512096774252,0.6251700951064937,0.05941170000559428,0.23298622639775307
A,70.83984375,31.033203125,46.3525390625,337.0675,0.5657525,0.2778033,5.893528,0.37847158,0.19375896,71.76713709677442,0.32821464346691787,0.07648346982418833,0.29043738492009474
A,65.53515625,28.7998046875,40.4580078125,340.91803,0.56310105,0.25700063,5.96435,0.36481798,0.17619997,21.600806451612943,0.6780736019873832,0.08041170846960681,0.35649759330571507
A,74.404296875,36.2158203125,54.369140625,330.97546,0.5248207,0.29211858,5.779625,0.3567407,0.21567224,243.13205645161452,0.2179152978100748,0.049018270832316364,0.17966678981380985
A,70.6240234375,31.5869140625,47.8701171875,335.0102,0.5575489,0.27695698,5.8554244,0.37621388,0.1961844,75.15120967741962,0.328193282546915,0.07265061591422257,0.29852015819533156
A,68.1630859375,29.37890625,43.7216796875,337.77582,0.5738774,0.26730624,5.9068165,0.38389233,0.18465841,45.598790322580676,0.5572011632968807,0.074800832496327,0.3700056291675535
A,75.1181640625,36.6455078125,56.93359375,327.31332,0.5308298,0.29531252,5.711971,0.37105286,0.2205193,537.3659274193593,0.09575368378772171,0.047715645346931845,0.17823273576964463
A,73.578125,31.5673828125,49.5400390625,334.18274,0.57876337,0.28854167,5.839174,0.39931822,0.20220333,143.9354838709681,0.287832900244416,0.06104827390580612,0.2837009197176096
A,71.4248046875,29.943359375,46.56640625,335.66293,0.5878359,0.28010112,5.866854,0.40385425,0.19337854,105.44858870967789,0.5019612322043162,0.057100426174897474,0.3057698842144028
A,71.3134765625,34.01171875,55.0673828125,325.62628,0.53623474,0.27991727,5.67811,0.38032913,0.20966351,309.09778225806673,0.12742567315699735,0.06196522644598087,0.22236919008317427
