grading,R,G,B,H_HSV,S_HSV,V_HSV,H_HSI,S_HSI,I_HSI,CONTRAST,CORRELATION,ENERGY,HOMOGENEITY
A,66.7978515625,28.8154296875,46.7841796875,329.68805,0.61798465,0.26352635,5.7570195,0.45933363,0.18614048,604.9989919354916,0.35687379219034765,0.036485808610592224,0.1402207377751111
A,83.732421875,44.8828125,60.8095703125,334.73062,0.4797527,0.3283854,5.8494005,0.3105709,0.24761413,500.46975806452105,0.22953263509937064,0.03812030322820353,0.128395251623857
A,80.291015625,39.6298828125,51.962890625,341.79254,0.51435727,0.31486672,5.9802165,0.32145977,0.22468472,170.22983870967795,0.3450835663347406,0.043510568255861234,0.1701486259772398
A,79.0859375,39.578125,49.279296875,344.66388,0.5065204,0.31014094,6.0305367,0.30471006,0.2195338,127.54133064516185,0.4862594669296178,0.043076331893591654,0.17390984153832376
A,86.1611328125,51.404296875,72.0205078125,322.4372,0.4433282,0.3385455,5.62426,0.30537546,0.27396858,1627.558467741952,0.2155499405313017,0.0308408438322152,0.07865171262491893
A,82.0302734375,39.720703125,57.1015625,334.47162,0.53622013,0.32168734,5.8434906,0.3604693,0.23379418,649.5675403225853,0.24868187600166106,0.042104044375921384,0.1642063406440309
A,79.5419921875,35.833984375,50.4208984375,339.45526,0.5632624,0.3119294,5.9363785,0.37070394,0.21672796,397.2580645161308,0.22764384879280425,0.04826092420800797,0.22731637862083606
A,81.298828125,45.3076171875,58.880859375,335.4668,0.4556706,0.3189798,5.8624787,0.28566957,0.24246708,250.58669354838975,0.5856443097063926,0.03182196394690493,0.11923686166991836
A,64.35546875,34.0009765625,46.212890625,330.98456,0.4795919,0.25398284,5.784218,0.30729395,0.18897954,183.41834677419556,0.673857045094492,0.033968932349786894,0.15010980535692003
A,43.8193359375,24.880859375,35.896484375,310.37985,0.46074337,0.1814951,5.4178643,0.2916348,0.1367277,187.04637096774334,0.51442771134937,0.04670396737342947,0.21499633717136044
A,94.3134765625,50.7841796875,65.1201171875,338.9544,0.4890839,0.36985677,5.9263306,0.30832398,0.27479452,686.2298387096848,0.41637919755613967,0.030233533779171873,0.10306669112129102
A,103.607421875,65.8447265625,84.255859375,329.1032,0.4002715,0.4063879,5.7436514,0.25840145,0.33164448,1514.6219758064733,0.2658284537743939,0.0250904807755118,0.0649270790386858
A,98.8203125,59.201171875,76.3046875,331.8378,0.44872475,0.38761872,5.794237,0.2944392,0.30630875,1849.582661290349,0.2998314475509458,0.027245729338185372,0.07907969885232179
A,95.59765625,45.3017578125,61.6259765625,339.43076,0.5785775,0.37530255,5.9352956,0.39456564,0.2647391,2184.154233870997,0.13737691121617762,0.03428901482196544,0.10158279014944045
A,84.79296875,32.4541015625,43.375,346.82413,0.6426542,0.33289292,6.069257,0.42929634,0.2099635,915.8548387096832,0.13415798348385816,0.06089827792016901,0.2562814968376405
A,81.9443359375,26.8515625,35.0771484375,351.03864,0.6763702,0.32135034,6.144091,0.44815302,0.18806936,92.15322580645179,0.19639309325700266,0.09049870770632056,0.34657655822249955
A,78.5625,32.6640625,45.3076171875,343.13034,0.59554374,0.30808824,6.0055428,0.3905694,0.20461985,267.1370967741958,0.21725150992922204,0.07622061066820911,0.28170569151193897
A,75.154296875,29.1259765625,40.712890625,344.67416,0.6206049,0.29472274,6.0341334,0.40965864,0.18953356,205.24596774193614,0.276036553494257,0.14531871504113789,0.46470889381897934
A,73.443359375,27.142578125,38.55859375,345.14282,0.63458216,0.28801316,6.0429115,0.42175275,0.1818883,109.95866935483873,-0.09812869332187413,0.21408380786155096,0.5711524933517591
A,88.498046875,38.6357421875,53.5517578125,341.68988,0.582461,0.34705502,5.9796124,0.38516143,0.23619027,546.6754032258112,0.2427456634112594,0.04131220084122196,0.15059004916160146
A,87.3671875,37.7919921875,53.291015625,340.96005,0.58104247,0.34262025,5.966715,0.384297,0.23326823,406.2762096774211,0.20488517630842454,0.04584200403589605,0.16604231130286637
A,87.390625,37.8837890625,54.0087890625,339.87012,0.58213764,0.34274665,5.946575,0.38837838,0.23435715,337.63911290322807,0.4653282946924241,0.05231262397310228,0.18431536305890223
A,94.1943359375,42.140625,55.7529296875,343.59326,0.5708492,0.36938956,6.0135846,0.3691917,0.2510953,439.0685483870994,0.44173357837446353,0.054370107097427386,0.2385486256312182
A,100.5673828125,49.4892578125,61.3125,346.12744,0.5133666,0.3943819,6.060252,0.3067559,0.27629954,51.135080645161445,0.7490926582917122,0.051706929851743084,0.24644749497640178
A,107.65625,61.224609375,71.5771484375,346.60663,0.43409115,0.42218137,6.068696,0.24078593,0.3143242,77.58870967741949,0.48044103733921506,0.05345594186920561,0.24737360359565916
A,98.9814453125,39.9794921875,52.0927734375,347.40884,0.6024624,0.38816255,6.0820026,0.3845665,0.24974343,82.46370967741943,0.6968617798906712,0.06271911383186433,0.29203308611750145
A,105.6884765625,50.419921875,61.1787109375,348.32977,0.5265565,0.4144646,6.0984926,0.3104825,0.28403544,41.66633064516139,0.7173804397732338,0.05529213195038876,0.26847153211182434
A,110.9150390625,60.0390625,69.4091796875,348.91675,0.46127093,0.43496093,6.108499,0.25531122,0.31420037,58.47177419354845,0.5783747852798756,0.05668066291185203,0.2859220129137926
A,102.66015625,44.318359375,54.412109375,349.60156,0.5700626,0.40258884,6.12006,0.343792,0.26325575,11.53326612903225,0.8281264572308025,0.08130088757030278,0.3980686458957924
A,106.556640625,52.384765625,61.5888671875,349.74756,0.5109069,0.4178692,6.1225452,0.29256433,0.28827488,37.04233870967745,0.70008469399393,0.06717069051999054,0.3355189421772547
A,109.71484375,59.6865234375,68.73046875,349.0822,0.45796672,0.43025428,6.1111364,0.25165516,0.31128347,44.64415322580646,0.6021116166534561,0.06899537024122865,0.3400589560195845
A,103.8544921875,45.66015625,57.017578125,348.20847,0.56211054,0.40727252,6.096164,0.3409961,0.2699768,27.920362903225826,0.6595829944264338,0.08393915400563715,0.3746992894523533
A,104.09765625,50.09765625,60.775390625,348.11642,0.52046454,0.4082261,6.09492,0.30494186,0.28100747,27.269153225806473,0.6669719108595293,0.07492300070992744,0.33883862629613853
A,106.0234375,55.421875,65.216796875,348.37173,0.4789999,0.4157782,6.099147,0.26974642,0.29629034,27.078629032258114,0.7004185938740018,0.07371633321224026,0.3263172005732218
A,107.2919921875,57.025390625,66.7119140625,347.46136,0.4719296,0.4207529,6.0822,0.26469207,0.3019991,141.6179435483873,0.3716751358152665,0.06363993605212064,0.26780606711095545
A,109.1279296875,56.4228515625,65.25390625,348.57635,0.48864228,0.42795265,6.099431,0.27559412,0.30170548,337.204637096775,0.16801205372423436,0.04518333635285308,0.17550687381831714
A,104.654296875,51.2236328125,60.798828125,346.43777,0.52730703,0.410409,6.0594025,0.31530005,0.2832376,982.4858870967832,-0.013426201031737929,0.03146065833533761,0.1046273517332892
A,114.017578125,58.666015625,73.759765625,338.49567,0.51359797,0.4480775,5.9198675,0.3201546,0.3221482,1849.9213709677608,0.018712232558442066,0.029502037553754388,0.09790887136877731
A,110.650390625,58.02734375,78.408203125,333.8532,0.52371955,0.43551627,5.833934,0.35397953,0.32298815,2849.3094758064963,-0.005395430083231989,0.02601509657371815,0.05881057286939444
A,123.2919921875,79.5322265625,104.1142578125,324.8283,0.37042654,0.48355928,5.664854,0.24152617,0.4012268,684.5806451612984,0.4385733300581125,0.02789990424011765,0.08362158912321417
A,128.9453125,98.88671875,122.6708984375,310.31537,0.24835385,0.51155794,5.413755,0.15948132,0.45817378,940.7822580645272,0.07155467766610916,0.027588572950411946,0.06579286615264682
A,126.216796875,94.4765625,119.6669921875,309.95972,0.26461208,0.5006549,5.4075737,0.17276101,0.4449155,632.4294354838769,0.09419303179837507,0.029937988719592384,0.07624123288204276
A,119.9541015625,84.720703125,109.7578125,313.86267,0.307339,0.47435665,5.474574,0.20264678,0.41102305,435.50705645161776,0.34945371143312315,0.030107226861024926,0.0808980376629222
A,79.3642578125,40.5234375,58.3779296875,332.04218,0.4989263,0.31125155,5.7987423,0.3310982,0.23302698,202.8104838709685,0.23620381110763783,0.04256014482375911,0.1577196769441817
A,79.587890625,38.361328125,54.3427734375,336.5459,0.5245055,0.31210938,5.884137,0.34140027,0.22521831,99.45060483870989,0.4567476558779552,0.05056425888703462,0.21316913751460545
A,78.7763671875,37.2578125,51.2451171875,339.7375,0.5321687,0.30892694,5.9443083,0.33938044,0.21866576,48.75100806451624,0.6568792820143864,0.056388573673173896,0.26284040209456544
A,77.248046875,38.9287109375,54.9248046875,334.4449,0.51378953,0.3032782,5.8451204,0.34069413,0.2236622,226.28427419354935,0.4665639047307475,0.04003171300738853,0.164944938954342
A,75.7216796875,36.2490234375,51.2978515625,337.0844,0.52648795,0.29694778,5.8947377,0.3417279,0.21342295,64.23487903225816,0.466034760138615,0.05628034214600013,0.23845453106802597
A,71.1357421875,32.2607421875,45.53125,339.5144,0.55124724,0.27896369,5.9402637,0.35725215,0.19467679,57.233870967742085,0.4388921932402569,0.08055059980231016,0.3310913268072104
A,72.609375,33.0283203125,47.7490234375,337.6449,0.55148697,0.28475028,5.905354,0.36329705,0.20050552,103.29032258064576,0.29475213928648747,0.06392273734874059,0.2488717230812443
A,68.0205078125,29.7783203125,43.1220703125,339.086,0.5663065,0.26674712,5.9321575,0.37263572,0.18421033,48.78528225806465,0.4066833680681,0.08273808883248646,0.3363205191961385
A,63.0673828125,26.9501953125,38.2998046875,341.09207,0.5768901,0.2473231,5.969265,0.3775125,0.16773516,15.83971774193549,0.7745413309696233,0.08269509045385749,0.39399912754743155
A,77.2705078125,37.5498046875,54.7724609375,333.70795,0.5293957,0.30381817,5.8312626,0.35454956,0.22168992,196.06854838709816,0.5496441069464164,0.05896531188744323,0.2331904124456752
A,71.0283203125,31.15625,46.5732421875,336.95337,0.56506693,0.27854243,5.891377,0.37809294,0.19445467,60.63911290322596,0.39245845721416894,0.0786903968568729,0.30518213113122805
A,65.76171875,28.8349609375,40.6025390625,340.87134,0.56401885,0.2578891,5.963587,0.3658054,0.17673102,14.269153225806464,0.7723849332233302,0.07924374579358633,0.35418981212903083
A,70.56640625,31.7822265625,48.1513671875,334.67688,0.5545417,0.2767387,5.849181,0.37426144,0.19673204,83.8155241935486,0.2876870882416077,0.07630389188300428,0.3084808308144517
A,68.0859375,29.3896484375,43.7939453125,337.63025,0.57294744,0.26700372,5.9040565,0.3834153,0.18466607,28.276209677419427,0.690403937322774,0.07889352743194816,0.3896076310439055
A,65.5498046875,29.185546875,42.060546875,338.55927,0.55929625,0.25705805,5.9211764,0.36797613,0.17881818,40.651209677419445,0.6915278839774337,0.0670609189538625,0.33585599717769576
A,74.978515625,36.9443359375,57.15234375,327.0417,0.5269666,0.29484147,5.706932,0.3680466,0.22101334,557.6451612903268,0.12469076383485751,0.0480181667895758,0.16371915800488818
A,73.484375,31.8251953125,49.765625,333.95532,0.57517946,0.28819317,5.835057,0.39653128,0.20271268,181.21270161290363,0.12729092841111078,0.06267859498673346,0.26275551664830443
A,71.23046875,29.9716796875,46.544921875,335.61792,0.5866879,0.27934667,5.8660545,0.40288213,0.19313344,119.23185483871025,0.4611585117788013,0.05688646598011368,0.30061218421178
A,71.28125,34.13671875,55.23828125,325.40875,0.53613293,0.27985603,5.6739635,0.38096458,0.21000817,373.6360887096791,0.10549756201307546,0.06189138503768978,0.2164371702716715
A,68.236328125,29.69921875,48.978515625,329.8111,0.57315814,0.26759344,5.7562237,0.40543067,0.19204456,146.46270161290383,0.23622653375748365,0.06757792646005771,0.30723436000570137
A,65.6220703125,27.82421875,45.578125,331.6745,0.5824206,0.25734144,5.7915864,0.40939927,0.18173128,80.11895161290357,0.4884591617478491,0.067155560282042,0.3293979113893233
A,69.7529296875,31.8388671875,53.2490234375,326.0273,0.5550412,0.2740809,5.685546,0.39675072,0.20240632,271.225806451614,0.21814325032665907,0.06944313467084837,0.24704922910096416
A,65.3134765625,27.921875,46.0498046875,330.96973,0.5777105,0.2561313,5.7781134,0.40629724,0.18207212,70.85181451612918,0.3904115912473467,0.07476346350167205,0.32363505318747543
A,62.005859375,27.5693359375,43.5498046875,332.00763,0.559853,0.24316025,5.7978477,0.38616312,0.17401963,57.24899193548399,0.5579329697259757,0.06667720037965176,0.31424209657001867
A,76.123046875,40.015625,61.3857421875,323.60446,0.5001782,0.29952896,5.6422405,0.35198158,0.23205808,585.8356854838748,0.23335931111354935,0.039559308206347704,0.13536653491065634
A,69.666015625,32.548828125,52.53125,327.3622,0.5472426,0.27334177,5.7106605,0.3870378,0.20228249,391.2913306451636,-0.01613696164030619,0.057983429324443954,0.2163352745452202
A,64.7724609375,27.5380859375,45.740234375,330.58325,0.58293414,0.25405943,5.7711906,0.41312286,0.18045855,121.57560483870978,0.13819825171946704,0.08017757590785536,0.3411252872111013
A,77.0361328125,39.1201171875,60.24609375,325.6952,0.51435065,0.30255824,5.680916,0.36101213,0.23059131,679.5957661290386,0.025330957923138064,0.03863662882406591,0.12701206395339001
A,72.115234375,33.693359375,52.525390625,330.0235,0.5480624,0.2831036,5.762253,0.38065353,0.20697254,370.6633064516148,0.09594881951308792,0.06333581992923293,0.24122786186781733
A,67.3447265625,28.8330078125,43.9833984375,336.3496,0.576676,0.26409698,5.880568,0.3905874,0.18321718,50.435483870967836,0.471536056009971,0.07972955535194014,0.36877865944641935
A,81.501953125,42.8681640625,62.8125,328.133,0.49505043,0.31979936,5.7261214,0.3383627,0.24468318,639.4243951612966,0.10961160184926744,0.03523181878488151,0.11244902148673218
A,75.849609375,35.654296875,54.5439453125,331.39062,0.54540056,0.29752606,5.7870045,0.37587646,0.21705602,456.85080645161594,0.015410431495367019,0.04622830438628345,0.16512557247484716
A,70.29296875,30.2587890625,46.1884765625,335.97754,0.57916045,0.27569702,5.873536,0.39484292,0.19181731,190.1733870967744,0.17488780664835857,0.06430313884603646,0.2911498972917081
A,93.732421875,48.3291015625,71.8310546875,325.80664,0.5324129,0.3752106,5.693695,0.36673152,0.27959818,1675.712701612918,0.1901262620871691,0.04195898263763573,0.16653160132487274
A,98.7998046875,53.4521484375,75.54296875,328.0213,0.51228786,0.3938381,5.733362,0.34549698,0.29777116,1971.615927419373,0.28308494770615333,0.04462322576389405,0.17426964945641135
A,94.173828125,45.015625,62.9736328125,336.26956,0.5599309,0.37109375,5.881202,0.3762349,0.26426548,1075.155241935493,0.42407548736272704,0.0451552145250511,0.21416555806178325
A,95.462890625,43.9892578125,59.728515625,340.53723,0.5518379,0.3744294,5.9586267,0.355532,0.2603669,267.18044354838867,0.5589768647415914,0.05297376634387682,0.23637104139542478
A,97.986328125,43.28515625,55.5048828125,346.39026,0.5720973,0.38426012,6.064197,0.36098596,0.25722402,329.4334677419379,0.4109583905706483,0.050221446399521856,0.21135471760125443
A,97.5517578125,51.640625,71.466796875,331.97498,0.49760407,0.38281634,5.8004065,0.3308543,0.2884434,915.0695564516237,0.36951187469768143,0.033638253454563664,0.125586344452004
A,91.57421875,42.6728515625,60.86328125,336.32257,0.5523299,0.35958564,5.881192,0.36864144,0.25504622,605.9475806451668,0.22526543294292875,0.04008878795392756,0.15773871281242086
A,90.583984375,40.6201171875,54.697265625,342.7077,0.5654371,0.3552658,5.9976807,0.36409783,0.24300835,439.02620967742314,0.20201758259949537,0.042887192310852,0.17039022075954005
A,93.640625,43.38671875,54.341796875,346.73282,0.5515176,0.36721814,6.0697484,0.34095454,0.25015575,298.5000000000031,0.46936339407498073,0.043882658991288,0.17631130377235169
A,102.916015625,51.814453125,67.9501953125,340.38916,0.51174116,0.40368795,5.9561477,0.32185236,0.29108584,462.3669354838756,0.3932450796671295,0.0334337176447117,0.12595918834994493
A,107.134765625,58.181640625,75.0029296875,338.22894,0.47829723,0.42031252,5.9156494,0.29928654,0.31414294,983.9022177419465,0.24663910713656237,0.032060572366511025,0.11796496497324042
A,97.087890625,51.1865234375,70.49609375,332.3736,0.50916576,0.3814836,5.80765,0.34279597,0.28597453,1561.1854838709855,0.16027060037888588,0.030241935483871725,0.10518607191952173
A,36.9287109375,24.83203125,37.5068359375,301.90683,0.42129382,0.15658703,5.2605553,0.29961634,0.12976155,578.7983870967774,0.3872487961140757,0.05183451666202672,0.23478291819160854
A,31.2587890625,24.326171875,38.865234375,282.03516,0.44417924,0.15708488,4.913355,0.29511487,0.12346432,837.5191532258111,0.3660951030123802,0.056658247969341324,0.22414438344028859
A,32.5126953125,27.84765625,46.3876953125,260.94888,0.47497082,0.18320313,4.548997,0.30290866,0.13953994,1232.3084677419465,0.35715260842064367,0.06108571535299775,0.21001394379616298
A,49.3134765625,30.3056640625,45.3134765625,294.5094,0.4673595,0.21572459,5.1357794,0.29655007,0.16331062,450.08467741936045,0.5989100061631795,0.05198623015424905,0.22440758064357866
A,85.0185546875,48.458984375,64.9736328125,325.59644,0.45559588,0.3375383,5.6864114,0.29516643,0.2594133,430.54939516129525,0.677328164768476,0.028928114621536476,0.11831334988813713
A,107.3701171875,65.4658203125,85.7314453125,328.33664,0.4112351,0.42209715,5.733432,0.26277834,0.3379966,478.5282258064569,0.6327815380935123,0.0290944953420609,0.10879179643588725
B,32.0087890625,23.732421875,46.453125,262.21844,0.53364736,0.18245253,4.571135,0.35400158,0.13358738,373.77419354838986,0.36057189195540407,0.0367632712274402,0.14277401209886023
B,20.2744140625,21.1318359375,44.5478515625,238.87453,0.61001635,0.1747013,4.174446,0.39092585,0.11235831,453.40826612903663,0.2907176230033618,0.052940185506053325,0.17962731125621534
B,22.4482421875,24.04296875,49.06640625,237.0531,0.605103,0.1924173,4.14412,0.3815814,0.124911934,546.2459677419411,0.3889787663840757,0.05470085406302084,0.19553487660481772
B,38.9111328125,26.2158203125,52.0419921875,269.59128,0.5149317,0.20467602,4.704132,0.34690118,0.15316203,247.9143145161303,0.3981570901467,0.050099893708828135,0.2379842990912835
B,49.2958984375,28.5244140625,54.697265625,288.58304,0.4993318,0.21904872,5.0412245,0.36702248,0.17322561,136.1189516129039,0.30681522585697846,0.062434929706460585,0.2484951910685258
B,55.228515625,27.5458984375,51.37890625,306.87015,0.52295953,0.22306222,5.3523903,0.3955391,0.17536384,131.61592741935547,0.05337625060877218,0.07627059030943585,0.25601384422774814
B,49.974609375,27.2177734375,51.4736328125,296.54614,0.5065799,0.21158856,5.176742,0.37974322,0.16819088,135.71270161290383,0.3295133664413199,0.0650103924894603,0.25699918331276467
B,56.1494140625,28.4833984375,52.0810546875,307.5649,0.512514,0.22477789,5.3617373,0.38813385,0.17871095,143.6955645161296,0.14312562523887282,0.06555520358019767,0.22145411781353425
B,62.80078125,31.783203125,55.8388671875,312.688,0.50226223,0.2463963,5.4449577,0.37742975,0.1966312,124.09475806451665,0.33057780701113043,0.056962335462043864,0.2308015878413174
B,61.7080078125,38.833984375,63.2978515625,296.07355,0.4172914,0.2561313,5.1740484,0.3013428,0.21416974,289.6149193548397,0.0931719997812918,0.04113347936109494,0.13526848523823767
B,54.5537109375,35.279296875,60.9169921875,285.22272,0.43489352,0.23989356,4.986707,0.30916208,0.19705883,160.95463709677492,0.3949640908286993,0.043258772260333256,0.19620717271000934
B,69.4765625,45.5166015625,70.4208984375,297.8045,0.36962783,0.2788297,5.202112,0.2738374,0.24237132,222.8276209677431,0.2728916457207944,0.042703164475756186,0.17880736948101514
B,57.087890625,37.271484375,65.8759765625,281.88004,0.44844663,0.2589231,4.9278407,0.3152742,0.209458,156.87802419354892,0.6066769105998366,0.04743797808811529,0.23091217297643202
B,51.294921875,34.46875,63.87109375,274.38773,0.47758856,0.25050935,4.7921777,0.3260201,0.19560102,191.9052419354848,0.604007079210458,0.04687770977252643,0.23669610249684425
B,50.919921875,34.228515625,62.9638671875,275.206,0.47344482,0.24700522,4.805996,0.323586,0.19361088,189.6633064516139,0.5750908241591242,0.0484185885424314,0.2659373215370978
B,35.2236328125,25.8037109375,51.2236328125,262.2129,0.50968593,0.20087701,4.564801,0.32641733,0.14673331,138.8114919354844,0.3219353349237759,0.05999466135631741,0.26016199074721075
B,46.1787109375,33.2919921875,60.05859375,269.44678,0.46280152,0.23552392,4.70102,0.3025363,0.18239126,188.43548387096897,0.5423782752623637,0.0456476279539828,0.22699978185782682
B,62.140625,45.2060546875,72.365234375,280.30988,0.3926239,0.28509882,4.8977795,0.262959,0.23491754,239.071572580647,0.5880868024997292,0.039700340055473994,0.19127660391863965
B,56.837890625,39.4453125,59.2841796875,294.41916,0.38298327,0.24065182,5.1373973,0.2663911,0.20335607,532.2096774193599,0.3145595635900498,0.030816121708937712,0.08519897666064455
B,70.814453125,49.1435546875,68.7255859375,305.3238,0.3358134,0.2828508,5.323221,0.23537968,0.24664524,507.7993951612952,0.2208065835016629,0.031095154869329716,0.0862923010425533
B,78.5166015625,56.0732421875,76.8828125,303.76154,0.30919123,0.31232768,5.2976136,0.21765622,0.27643484,509.8568548387138,0.1131189832836116,0.029673762156321292,0.06958669360247606
B,70.9013671875,51.3359375,70.9091796875,300.23273,0.30800524,0.28619793,5.2399693,0.21417052,0.25247908,328.965725806455,0.3173375948979445,0.03254034756364733,0.10611676639912493
B,77.7099609375,57.337890625,78.0439453125,298.99612,0.29013354,0.31307063,5.2206783,0.20154715,0.2785514,297.56250000000296,0.2286589285476548,0.033418517044860506,0.09915382604806464
B,77.0732421875,58.1044921875,85.767578125,286.72675,0.36283886,0.34700903,4.9998336,0.23605976,0.2888174,434.83971774194055,0.6112366935257822,0.029588024438386224,0.1090666508396726
B,69.6318359375,46.8349609375,75.6943359375,289.85492,0.41759282,0.3003102,5.064414,0.3012966,0.25119102,888.3588709677513,0.2508222686852284,0.02973363145917948,0.08477639917354712
B,37.7900390625,23.9462890625,42.5908203125,286.6739,0.49870485,0.17572764,5.000358,0.35088706,0.13637537,422.52217741935823,0.2613339246799654,0.04097878351648745,0.13596468389295516
B,71.5673828125,52.6455078125,79.814453125,287.2434,0.38685378,0.32036614,5.0105343,0.26369303,0.2667024,987.9979838709813,0.3617636773708465,0.030191490185226558,0.0990913569142223
B,62.3125,45.17578125,72.2080078125,283.5021,0.42236108,0.28636646,4.951809,0.29638532,0.2348971,395.8387096774237,0.7132605399394998,0.028831350092894073,0.1083646189600339
B,46.1787109375,34.5048828125,57.6826171875,274.35898,0.4714545,0.22827438,4.7889423,0.3244812,0.18087088,364.2187500000041,0.7496638632655315,0.03265724536880093,0.13028835101416475
B,27.0703125,21.484375,41.494140625,258.27512,0.5426825,0.1630017,4.4978876,0.35467628,0.1177109,286.43750000000244,0.6227140464782065,0.041557452035934896,0.16458432757354002
B,32.654296875,23.0048828125,43.51171875,269.10962,0.5152208,0.172055,4.6901574,0.34767336,0.12963517,307.9798387096796,0.3943545883124824,0.040088787953927535,0.1613960732923409
B,22.4814453125,18.3779296875,38.1591796875,252.5186,0.558305,0.14964385,4.3925033,0.35314864,0.10329224,243.68145161290457,0.271065317527621,0.049348850904433576,0.19195253515446775
B,21.591796875,18.353515625,38.470703125,249.93857,0.56048906,0.15086551,4.3507495,0.34826404,0.1025046,182.98286290322704,0.3402424836893792,0.05653256005165411,0.19317301787527075
B,40.0078125,26.2373046875,50.232421875,275.3329,0.5148981,0.19906175,4.802038,0.35834998,0.15225823,291.4707661290358,0.5205026301137129,0.04308222912572179,0.17068172656470598
B,25.890625,19.7353515625,42.08203125,256.69455,0.565616,0.16543736,4.4679747,0.36586425,0.114651,222.90322580645287,0.4726881473064866,0.04905453653466389,0.19311919412153847
B,21.955078125,18.6328125,40.6953125,249.35132,0.57923746,0.15958948,4.3414426,0.36233094,0.106252566,224.98185483871148,0.343752512653458,0.05258870751319656,0.19916555686390858
B,71.736328125,48.53515625,76.9072265625,291.83078,0.42210323,0.3090265,5.0940485,0.3036918,0.25774997,1196.1068548387248,0.22901555346825928,0.028760771406628038,0.07872860446696958
B,72.87109375,49.734375,79.291015625,289.41812,0.41746885,0.3155867,5.0553284,0.2999698,0.263917,1126.16229838711,0.2605450878878107,0.02947619257502792,0.08000775237921137
B,67.169921875,44.3310546875,72.2509765625,292.22894,0.4286286,0.28921953,5.102685,0.30979156,0.24019864,830.4375000000091,0.28826389982391554,0.033059290991545705,0.09720908880960714
B,34.3837890625,23.3115234375,40.4462890625,279.0343,0.4521009,0.15964691,4.8712635,0.31283474,0.12828968,153.09979838709845,0.4864083794998917,0.041244501099755436,0.16260896478934772
B,51.908203125,33.94140625,52.2802734375,298.564,0.38930842,0.2122664,5.2112513,0.28024098,0.18056194,185.02822580645315,0.49152023020688185,0.0366039872083977,0.13985380598633596
B,66.060546875,44.748046875,63.462890625,306.62515,0.3425547,0.2616843,5.344901,0.24290057,0.22780588,236.15423387096996,0.3804514076227887,0.035152410835005414,0.12298838736783443
B,41.818359375,27.6748046875,54.373046875,271.71667,0.5044525,0.21322764,4.7434034,0.3434713,0.16191663,122.10685483871032,0.4965956463311705,0.05985900338428934,0.300368256718999
B,42.76171875,28.5458984375,55.048828125,272.06982,0.4972522,0.21587777,4.749943,0.33842582,0.16517183,194.922379032259,0.33769927940011346,0.04960558373111793,0.23726249652343084
B,49.3369140625,33.14453125,59.568359375,276.89172,0.45710537,0.23370099,4.8372383,0.31313717,0.18568604,179.48588709677443,0.34924729767683627,0.04429752528774158,0.2090954568441865
B,58.373046875,37.287109375,64.4814453125,286.84958,0.43397638,0.2545343,5.0160275,0.30984545,0.20933545,86.61592741935515,0.6087425466274946,0.053317941700032484,0.26706837297115316
B,52.283203125,33.7685546875,61.0283203125,280.92554,0.4589699,0.23985907,4.9104414,0.32180578,0.19226156,91.6814516129037,0.6368468566668284,0.05298335695975032,0.2876845145053765
B,52.56640625,34.4580078125,61.5966796875,280.19125,0.45372915,0.24155945,4.8966374,0.31701732,0.19427596,99.28830645161318,0.656352464682764,0.047480801818874166,0.2760892048884241
B,66.4130859375,41.8388671875,70.9521484375,291.72833,0.43948546,0.2843712,5.1014023,0.31711498,0.23425373,580.9778225806492,-0.003223827898819681,0.037859499915753686,0.13129150509513665
B,59.7705078125,39.3759765625,69.3623046875,281.43433,0.45083058,0.27290136,4.9222755,0.31720242,0.22027294,523.9183467741982,0.019003598320931774,0.037461500354963796,0.158149912109115
B,72.4111328125,48.58984375,76.9169921875,291.15588,0.38327652,0.30279565,5.0941,0.27729046,0.2587163,521.0806451612931,0.017934705901135373,0.03795332781656575,0.14808498248131097
B,67.9267578125,43.2353515625,71.8515625,292.6069,0.42427316,0.28825063,5.1164293,0.30432922,0.23923358,320.63306451613136,0.22766368331369802,0.04057381410785891,0.13850187995724864
B,60.263671875,39.97265625,69.5107421875,281.8058,0.43733686,0.2736864,4.928991,0.30450588,0.22189161,173.36189516129144,0.4100074864556431,0.0430291249403488,0.1996917208091573
B,73.076171875,49.6015625,77.2763671875,291.46164,0.3687586,0.30430835,5.0996447,0.2646605,0.26137793,214.31552419354992,0.301402895822147,0.041807341438160596,0.18432749643663926
B,58.4638671875,36.443359375,60.96875,293.86227,0.4261014,0.24527806,5.1354017,0.30778432,0.20375946,154.01713709677492,0.2814225656758843,0.045519443164821614,0.17816555704414797
B,51.4443359375,32.8095703125,57.9326171875,284.65396,0.44895554,0.22912455,4.9772034,0.31796664,0.18586475,122.38911290322629,0.43304452001671734,0.04652411596457433,0.22210462455926508
B,50.318359375,32.8330078125,58.2451171875,281.23718,0.45039952,0.22841606,4.915592,0.31660005,0.18483202,99.98790322580683,0.6452699381794208,0.04660050133599323,0.2612596925042976
B,57.1865234375,38.2958984375,66.423828125,280.50806,0.43589166,0.2605737,4.9032526,0.3019796,0.21164216,121.27318548387166,0.6278969080918803,0.04324115038211117,0.19998121370028907
B,56.015625,38.1318359375,66.333984375,278.06427,0.44001564,0.26014477,4.8591766,0.30084834,0.20977968,161.05645161290465,0.5908241843682371,0.040561289392602166,0.18910714561874967
